,sportnik,tipAktivnosti,zacetekAktivnosti,trajanjeAktivnosti,razdaljaAktivnosti,vzponAktivnosti,kalorijeAktivnosti,tempoAktivnosti,kadenceAvgAktivnosti,kadenceMaxAktivnosti
106,2,running,2016-04-06T17:21:57.000Z,2720.0,9.7246796875,48.0001220703125,543,04:39,0.0,0.0
107,2,running,2015-02-11T18:02:12.000Z,2412.0,8.455740234375,71.00000381469727,556,04:45,0.0,0.0
108,2,biking,2017-01-08T10:14:22.000Z,11693.0,0.4303399963378906,112.39988708496094,5,32:51,0,0.0
109,2,other,2014-07-31T10:28:15.000Z,1776.0,1.977949951171875,0.0,543,14:57,0.0,0.0
110,2,running,2017-01-17T11:22:27.000Z,2829.0,9.957990234375,136.800048828125,740,04:44,0.0,0.0
111,2,running,2015-06-18T08:04:38.000Z,993.0,3.23464990234375,21.600189208984375,219,05:06,0.0,0.0
112,2,biking,2013-06-30T10:03:26.000Z,10613.0,81.6216015625,1132.0002136230469,2185,02:10,92,115.0
113,2,biking,2013-11-28T13:01:37.000Z,9442.0,75.342953125,845.3998413085938,1350,02:05,0.0,0.0
114,2,biking,2015-12-19T09:50:58.000Z,17310.0,96.6483203125,1646.9997024536133,2267,02:59,0.0,0.0
115,2,biking,2017-04-19T19:46:18.000Z,3034.0,26.922810546875,146.8000259399414,594,01:52,102,102.0
116,2,running,2015-09-30T10:04:50.000Z,1761.0,6.07710009765625,73.6000108718872,530,04:49,0.0,0.0
117,2,biking,2014-06-06T18:06:26.000Z,3154.0,22.0455390625,315.5997314453125,389,02:23,99,99.0
118,2,running,2015-06-09T11:06:55.000Z,5458.0,14.79501953125,192.59963989257812,1053,06:08,0.0,0.0
119,2,biking,2017-02-27T12:10:59.000Z,13938.0,99.488859375,1977.9998779296875,3133,02:20,118,118.0
120,2,biking,2016-03-29T10:34:57.000Z,9441.0,81.557640625,1115.0006713867188,2203,01:55,98,101.0
121,2,running,2017-06-24T12:16:39.000Z,6137.0,23.769189453125,139.40023803710938,1426,04:18,0.0,0.0
122,2,running,2015-03-05T14:10:21.000Z,2407.0,8.63523046875,131.99996948242188,636,04:38,0.0,0.0
123,2,running,2017-05-05T09:18:47.000Z,6104.0,22.954669921875,261.19970703125,1684,04:25,0.0,0.0
124,2,biking,2015-09-15T10:03:48.000Z,8544.0,70.45034375,484.1994323730469,1264,02:01,120,120.0
125,2,biking,2013-10-01T09:26:13.000Z,262.0,1.946050048828125,17.800018310546875,32,02:14,117,117.0
126,2,other,2016-06-03T08:29:38.000Z,3889.0,4.150919921875,0.0,1527,15:36,0.0,0.0
127,2,running,2015-06-13T07:43:33.000Z,1221.0,3.379139892578125,15.999908447265625,284,06:01,0.0,0.0
128,2,biking,2015-10-01T10:49:53.000Z,4985.0,52.06973828125,638.600025177002,1082,01:35,112,112.0
129,2,biking,2016-04-09T12:29:55.000Z,1248.0,10.3858603515625,50.4002685546875,403,02:00,0.0,0.0
130,2,running,2016-03-10T07:40:19.000Z,3620.0,13.3480400390625,70.19961547851562,1166,04:31,0.0,0.0
131,2,running,2017-02-23T08:39:27.000Z,5551.0,19.4518203125,202.40004087984562,1220,04:45,0.0,0.0
132,2,other,2014-09-13T08:04:28.000Z,3700.0,4.040590087890625,0.0,1132,15:15,0.0,0.0
133,2,running,2014-09-24T14:26:57.000Z,4677.0,18.7250390625,138.19967651367188,1574,04:09,0.0,0.0
134,2,biking,2015-08-17T11:16:22.000Z,90866.0,0.5403099975585938,27.5999755859375,372,42:53,0.0,0.0
135,2,running,2016-02-20T11:16:14.000Z,3961.0,12.2129501953125,244.99999237060547,885,05:24,0.0,0.0
136,2,running,2015-01-31T11:30:05.000Z,9262.0,25.230560546875,647.7996826171875,1747,06:07,0.0,0.0
137,2,running,2014-08-21T17:01:39.000Z,1223.0,4.3597099609375,45.59991455078125,260,04:40,0.0,0.0
138,2,biking,2017-08-06T08:56:50.000Z,17811.0,146.014265625,1402.2004089355469,3643,02:01,107,107.0
139,2,running,2015-07-09T10:03:18.000Z,7490.0,24.241689453125,344.5995788574219,1513,05:08,0.0,0.0
140,2,biking,2014-12-26T16:51:12.000Z,4281.0,0.21927000427246093,237.80067443847656,1,25:23,0.0,0.0
141,2,biking,2017-06-12T13:36:11.000Z,7636.0,44.03487890625,434.2001953125,1236,02:53,102,102.0
142,2,biking,2015-08-19T12:23:17.000Z,13949.0,1.0432099609375,137.60037231445312,2476,42:51,100,100.0
143,2,running,2016-08-04T12:49:02.000Z,4158.0,14.59551953125,149.7998046875,1243,04:44,0.0,0.0
144,2,biking,2014-01-07T13:26:28.000Z,7949.0,67.5329609375,698.2005615234375,1466,01:57,105,121.0
145,2,running,2015-03-21T10:39:03.000Z,1802.0,7.75583984375,108.19989013671875,575,03:52,0.0,0.0
146,2,biking,2013-04-11T08:56:04.000Z,19015.0,107.9192578125,1168.4003448486328,2399,02:56,154,154.0
147,2,biking,2015-11-03T10:49:54.000Z,9328.0,77.1456484375,1197.1994018554688,1976,02:00,101,106.0
148,2,biking,2017-09-08T11:41:15.000Z,15329.0,139.48321875,1242.800048828125,3601,01:49,96,108.0
149,2,running,2017-09-13T14:26:21.000Z,3635.0,13.45176953125,106.19976806640625,958,04:30,0.0,0.0
150,2,biking,2015-03-12T13:16:21.000Z,5000.0,42.15603125,590.0000610351562,772,01:58,100,103.0
151,2,biking,2014-08-15T09:45:10.000Z,9122.0,77.6252265625,1094.1997680664062,1949,01:57,102,116.0
152,2,running,2015-02-17T09:29:51.000Z,6606.0,25.612619140625,222.59994506835938,1438,04:17,0.0,0.0
153,2,biking,2013-10-17T08:49:04.000Z,10406.0,81.689671875,1008.0002899169922,1521,02:07,0.0,0.0
154,2,biking,2013-09-01T08:33:09.000Z,736.0,6.56593994140625,60.39996337890625,236,01:52,100,100.0
155,2,biking,2014-04-06T08:23:44.000Z,19939.0,152.477359375,4231.799999237061,3621,02:10,107,112.0
156,2,biking,2017-07-31T14:32:36.000Z,183.0,0.7471500244140625,40.40008544921875,52,04:04,108,108.0
157,2,other,2017-02-19T19:00:27.000Z,2503.0,0.15100999450683594,4.600000038743019,38,36:15,0.0,0.0
158,2,biking,2013-07-15T17:23:00.000Z,6477.0,53.22055859375,601.2003173828125,1252,02:01,113,113.0
159,2,biking,2014-12-24T11:34:06.000Z,5175.0,39.56755078125,819.599853515625,640,02:10,0.0,0.0
160,2,running,2016-04-21T15:34:12.000Z,3656.0,13.3232900390625,131.800048828125,813,04:34,0.0,0.0
161,2,biking,2017-05-30T08:49:23.000Z,7210.0,60.96787109375,678.1998901367188,1589,01:58,105,105.0
162,2,biking,2017-02-17T13:20:17.000Z,10588.0,74.9590625,941.9999980926514,2107,02:21,108,108.0
163,2,running,2016-12-20T11:35:05.000Z,2669.0,9.9569296875,45.60003662109375,868,04:28,0.0,0.0
164,2,biking,2015-08-28T08:09:21.000Z,3312.0,25.083869140625,404.3998107910156,491,02:12,101,101.0
165,2,biking,2015-07-07T13:18:58.000Z,9420.0,76.92578125,970.0000305175781,1785,02:02,106,106.0
166,2,biking,2017-03-08T10:14:33.000Z,19987.0,143.583265625,2626.7999583631754,4351,02:19,106,177.0
167,2,running,2016-08-06T11:04:52.000Z,3685.0,14.1352099609375,197.20016479492188,1225,04:20,0.0,0.0
168,2,biking,2016-09-10T09:20:48.000Z,2362.0,20.584779296875,77.39994382858276,684,01:54,0.0,0.0
169,2,biking,2014-04-12T10:23:29.000Z,4485.0,34.1601015625,1540.9999694824219,620,02:11,0.0,0.0
170,2,running,2015-06-22T10:15:36.000Z,5096.0,19.70591015625,203.99984741210938,1678,04:18,0.0,0.0
171,2,running,2016-02-28T12:05:17.000Z,5512.0,18.335029296875,256.199951171875,933,05:00,0.0,0.0
172,2,running,2016-07-04T14:05:54.000Z,945.0,2.932429931640625,14.400009155273438,254,05:22,0.0,0.0
173,2,biking,2014-06-18T15:24:24.000Z,9246.0,88.44871875,1156.3994445800781,2092,01:44,100,108.0
174,2,biking,2016-09-24T06:29:37.000Z,17072.0,176.787484375,1751.3999769091606,4774,01:36,101,101.0
175,2,biking,2016-03-19T10:59:56.000Z,11266.0,91.7122421875,1123.400146484375,2123,02:02,0.0,0.0
176,2,biking,2016-10-07T09:40:25.000Z,12194.0,95.3765,1218.1995849609375,2258,02:07,170,170.0
177,2,running,2016-07-13T12:30:45.000Z,4748.0,15.511150390625,107.40042114257812,1365,05:06,0.0,0.0
178,2,biking,2015-05-02T15:58:58.000Z,5737.0,45.0758515625,798.6001586914062,1044,02:07,105,211.0
179,2,running,2015-03-21T10:29:05.000Z,593.0,1.7768499755859375,25.60009765625,146,05:33,0.0,0.0
180,2,biking,2016-04-10T09:09:48.000Z,13469.0,107.78628125,1748.3997497558594,3025,02:04,99,132.0
181,2,running,2017-08-18T05:56:33.000Z,2981.0,10.594349609375,120.80007934570312,594,04:41,0.0,0.0
182,2,running,2016-01-28T11:00:11.000Z,4914.0,16.92808984375,278.4000549316406,1174,04:50,0.0,0.0
183,2,biking,2014-04-19T07:53:58.000Z,19945.0,145.553234375,2316.198944091797,3729,02:17,112,112.0
184,2,biking,2014-12-27T12:04:05.000Z,7295.0,0.31945001220703123,396.6000671386719,4,20:36,0.0,0.0
185,2,running,2016-04-30T15:38:59.000Z,1877.0,7.77993017578125,93.60006713867188,661,04:01,0.0,0.0
186,2,running,2015-11-15T19:08:12.000Z,11235.0,42.07553125,306.199951171875,3674,04:27,0.0,0.0
187,2,biking,2017-08-13T09:01:48.000Z,11437.0,105.9265234375,871.6007385253906,2946,01:47,95,116.0
188,2,biking,2016-01-28T13:20:04.000Z,7284.0,50.54398828125,533.1998596191406,1099,02:24,0.0,0.0
189,2,biking,2014-10-03T09:02:03.000Z,3800.0,32.48083984375,271.0,699,01:56,112,112.0
190,2,biking,2016-11-19T18:48:37.000Z,3170.0,26.20823046875,140.799560546875,488,02:00,91,99.0
191,2,running,2015-03-21T09:58:52.000Z,1801.0,7.81202001953125,67.79998779296875,564,03:50,0.0,0.0
192,2,biking,2017-04-29T11:22:09.000Z,35.0,0.14524000549316407,3.600006103515625,4,04:00,79,79.0
193,2,other,2016-02-22T17:47:24.000Z,3421.0,3.55,0.0,854,16:03,0.0,0.0
194,2,biking,2016-10-28T08:06:27.000Z,14516.0,122.5784609375,1469.60009765625,2867,01:58,122,122.0
195,2,running,2017-02-22T13:10:59.000Z,5475.0,18.33625,394.6000061035156,1081,04:58,0.0,0.0
196,2,biking,2016-06-14T09:31:14.000Z,20458.0,159.017375,2802.2005310058594,4131,02:08,110,110.0
197,2,biking,2014-09-12T12:12:08.000Z,18387.0,135.08334375,2465.8001942634583,4023,02:16,103,116.0
198,2,running,2017-03-23T15:16:55.000Z,4531.0,17.083169921875,130.20010375976562,1018,04:25,0.0,0.0
199,2,biking,2017-05-13T08:53:49.000Z,8667.0,80.859390625,934.800048828125,2301,01:47,103,109.0
200,2,biking,2017-05-20T11:22:11.000Z,2717.0,23.3859296875,161.6000213623047,574,01:56,99,101.0
201,2,biking,2014-06-06T10:27:10.000Z,1874.0,13.5485302734375,196.20013427734375,219,02:18,99,99.0
202,2,biking,2017-08-19T09:18:01.000Z,7271.0,66.257921875,566.7999572753906,1799,01:49,92,107.0
203,2,running,2016-05-02T14:21:26.000Z,4935.0,17.441509765625,150.99960327148438,1476,04:42,0.0,0.0
204,2,running,2015-11-09T00:51:18.000Z,177557.0,4.3224599609375,28.800140380859375,380,24:37,0.0,0.0
205,2,other,2017-07-23T11:56:48.000Z,1152.0,1.0538699951171875,0.0,246,18:13,0.0,0.0
206,2,running,2016-02-08T11:52:28.000Z,3787.0,12.2658798828125,304.3999900817871,437,05:08,0.0,0.0
207,2,biking,2014-09-18T07:28:32.000Z,19146.0,153.689625,2039.5993041992188,3897,02:04,97,120.0
208,2,biking,2016-01-12T12:25:14.000Z,7286.0,47.1199296875,904.9999389648438,1218,02:34,109,129.0
209,2,biking,2016-12-25T10:17:18.000Z,8295.0,34.25376171875,1125.8004760742188,1838,04:02,0.0,0.0
210,2,running,2014-09-28T13:55:12.000Z,1398.0,3.218510009765625,45.20001220703125,267,07:14,0.0,0.0
211,2,biking,2014-09-16T16:28:16.000Z,3796.0,28.2648203125,277.2002868652344,683,02:14,108,108.0
212,2,biking,2017-06-05T14:29:36.000Z,2822.0,23.23019921875,198.0001220703125,559,02:01,99,99.0
213,2,running,2015-07-18T11:26:04.000Z,6061.0,19.17155078125,187.0009765625,1136,05:16,0.0,0.0
214,2,biking,2016-09-09T08:41:14.000Z,15356.0,117.22434375,2060.5997066497803,2882,02:10,171,171.0
215,2,biking,2014-02-18T10:22:32.000Z,14237.0,100.532359375,4075.6003818511963,2595,02:21,116,116.0
216,2,biking,2016-03-24T14:23:17.000Z,5831.0,50.0336015625,557.2003326416016,1071,01:56,99,99.0
217,2,biking,2014-10-05T07:59:09.000Z,11424.0,41.308109375,264.999960899353,978,04:36,111,111.0
218,2,running,2015-03-15T10:38:20.000Z,7977.0,30.55848046875,292.0001678466797,1874,04:21,0.0,0.0
219,2,biking,2014-12-25T13:07:16.000Z,8366.0,65.367390625,877.4001770019531,892,02:07,0.0,0.0
220,2,biking,2014-10-09T13:37:54.000Z,4831.0,45.396421875,632.400146484375,1027,01:46,0.0,104.0
221,2,running,2016-10-07T15:25:23.000Z,3583.0,14.0688203125,61.600067138671875,1223,04:14,0.0,0.0
222,2,running,2017-01-31T12:51:17.000Z,2803.0,10.2209404296875,69.99960327148438,896,04:34,0.0,0.0
223,2,other,2016-06-23T10:07:13.000Z,1851.0,1.9981500244140624,0.0,657,15:26,0.0,0.0
224,2,running,2014-09-26T10:28:29.000Z,3012.0,11.187169921875,61.200042724609375,912,04:29,0.0,0.0
225,2,biking,2016-11-20T14:39:41.000Z,439.0,4.2262001953125,40.400146484375,78,01:43,41,41.0
226,2,other,2014-07-31T10:58:11.000Z,341.0,0.20994999694824218,0.0,59,27:04,0.0,0.0
227,2,running,2015-10-24T08:15:05.000Z,4446.0,13.8708095703125,237.79983520507812,910,05:20,0.0,0.0
228,2,biking,2016-08-02T07:30:26.000Z,11202.0,95.1626796875,1236.5999908447266,1973,01:57,132,132.0
229,2,running,2014-09-22T07:22:30.000Z,1453.0,4.871419921875,16.600189208984375,415,04:58,0.0,0.0
230,2,running,2015-08-20T12:52:32.000Z,3819.0,13.88298046875,75.39996337890625,1026,04:35,0.0,0.0
231,2,other,2016-08-25T10:27:25.000Z,9666.150000000001,72.4333125,1139.7997741699219,3215,02:13,0.0,0.0
232,2,biking,2017-02-16T08:25:28.000Z,15428.0,86.2385,1970.2002041339874,2667,02:58,123,123.0
233,2,biking,2015-12-06T10:32:37.000Z,12685.0,64.82469921875,1550.199951171875,1678,03:15,0.0,0.0
234,2,running,2015-09-26T10:15:54.000Z,2871.0,10.0163203125,83.80000686645508,695,04:46,0.0,0.0
235,2,running,2017-04-15T18:40:50.000Z,3105.0,10.7431298828125,77.39998626708984,856,04:49,0.0,0.0
236,2,other,2016-06-10T08:24:51.000Z,3295.0,3.613360107421875,0.0,1259,15:11,0.0,0.0
237,2,running,2014-07-27T10:41:31.000Z,2216.0,1.1883499755859375,23.400115966796875,112,31:04,0.0,0.0
238,2,running,2015-09-23T14:45:30.000Z,2402.0,8.7991796875,52.40008544921875,662,04:32,0.0,0.0
239,2,biking,2017-06-02T08:41:49.000Z,11533.0,103.0424375,949.60009765625,2814,01:51,102,103.0
240,2,biking,2014-05-20T15:16:28.000Z,8005.0,50.19044140625,942.4001770019531,1083,02:39,108,108.0
