,sportnik,tipAktivnosti,zacetekAktivnosti,trajanjeAktivnosti,razdaljaAktivnosti,vzponAktivnosti,kalorijeAktivnosti,tempoAktivnosti,kadenceAvgAktivnosti,kadenceMaxAktivnosti
656,4,biking,2015-12-02T08:45:09.000Z,10961.0,31.340189453125,1472.5998229980469,900,05:49,0.0,0.0
657,4,biking,2016-02-07T07:56:18.000Z,11541.0,37.22576953125,1079.9998779296875,1463,05:10,0.0,0.0
658,4,biking,2015-08-23T08:14:31.000Z,2435.0,7.11447021484375,58.0,170,05:42,0.0,0.0
659,4,biking,2016-05-08T08:28:01.000Z,1871.0,2.88939990234375,57.60002136230469,252,10:47,108,108.0
660,4,biking,2017-02-07T09:45:49.000Z,16829.0,63.24123828125,1886.1997133493423,1868,04:26,110,110.0
661,4,biking,2016-07-26T10:47:42.000Z,6723.0,24.634109375,1171.60009765625,1120,04:32,114,132.0
662,4,biking,2017-04-02T09:59:42.000Z,9624.0,60.713859375,1102.999980211258,1205,02:38,136,136.0
663,4,biking,2016-06-29T11:09:40.000Z,1326.0,6.355580078125,176.20001220703125,179,03:28,0.0,0.0
664,4,biking,2014-08-10T16:08:22.000Z,1919.0,0.004800000190734863,1.999969482421875,131,03:11,160,160.0
665,4,biking,2016-09-25T08:29:03.000Z,12726.0,72.73028125,1892.4000611305237,2398,02:54,131,131.0
666,4,biking,2016-01-29T13:36:55.000Z,6783.0,29.449150390625,1044.8000183105469,1109,03:50,106,111.0
667,4,biking,2014-08-03T19:22:53.000Z,3001.0,16.3028701171875,263.39996337890625,251,03:04,120,120.0
668,4,biking,2017-03-18T12:04:51.000Z,8250.0,17.08225,1037.6001043319702,822,08:02,126,126.0
669,4,biking,2015-10-03T12:45:02.000Z,1641.0,4.43127978515625,534.6000061035156,267,06:10,0.0,0.0
670,4,biking,2015-05-27T14:18:58.000Z,1221.0,0.17497000122070314,0.0,129,56:18,0.0,0.0
671,4,biking,2017-03-09T09:08:24.000Z,8743.0,24.84705078125,1041.2002563476562,1052,05:51,107,118.0
672,4,biking,2016-05-01T09:16:51.000Z,2438.0,0.18107000732421874,24.99932861328125,245,44:24,133,133.0
673,4,biking,2016-02-28T08:05:53.000Z,1538.0,7.1597998046875,213.20001220703125,180,03:34,159,159.0
674,4,biking,2015-07-31T14:27:32.000Z,2767.0,17.794990234375,270.7999725341797,200,02:35,121,121.0
675,4,biking,2016-09-03T08:50:03.000Z,3566.0,14.9506396484375,508.5999755859375,436,03:58,107,132.0
676,4,biking,2015-03-24T10:16:42.000Z,3730.0,21.342490234375,429.7999572753906,273,02:54,104,104.0
677,4,biking,2015-07-17T06:24:59.000Z,8933.0,60.89653125,845.3999928236008,646,02:26,111,111.0
678,4,biking,2016-06-03T11:50:03.000Z,8484.0,20.834650390625,722.600341796875,914,06:47,0.0,0.0
679,4,biking,2016-04-19T02:55:15.000Z,4012.0,12.9424599609375,271.0000123977661,405,05:09,0.0,0.0
680,4,biking,2015-05-20T09:10:28.000Z,3147.0,11.2287900390625,411.40008544921875,294,04:40,80,80.0
681,4,biking,2014-10-13T02:19:50.000Z,2201.0,14.0408603515625,196.79999828338623,235,02:36,0.0,122.0
682,4,biking,2017-08-10T08:14:47.000Z,7361.0,41.7062890625,762.4002075195312,533,02:56,172,172.0
683,4,biking,2017-08-26T08:02:57.000Z,5155.0,22.765859375,415.39996337890625,402,03:46,110,115.0
684,4,biking,2015-06-29T08:13:26.000Z,7888.0,28.02041015625,1486.3999633789062,754,04:41,0.0,0.0
685,4,biking,2015-08-06T22:15:12.000Z,1465.0,7.8413798828125,159.00001525878906,108,03:06,129,129.0
686,4,biking,2015-07-23T07:44:15.000Z,8203.0,25.613720703125,1226.39990234375,674,05:20,0.0,0.0
687,4,biking,2016-06-10T11:22:45.000Z,8292.0,36.290609375,1136.600082397461,1139,03:48,106,117.0
688,4,biking,2015-01-25T06:11:53.000Z,165.0,0.01497000026702881,0.0,1,03:42,0.0,0.0
689,4,biking,2017-10-08T08:12:10.000Z,1628.0,4.83239013671875,538.3999633789062,257,05:36,111,111.0
690,4,running,2015-12-31T09:37:40.000Z,7338.0,12.7482099609375,983.3999633789062,1030,09:35,0.0,0.0
691,4,biking,2016-05-07T06:39:49.000Z,3802.0,13.3874697265625,518.3999786376953,511,04:43,129,129.0
692,4,biking,2016-10-09T07:29:50.000Z,10404.0,55.47880859375,1519.9999971985817,1815,03:07,156,156.0
693,4,biking,2017-06-12T05:59:27.000Z,14869.0,94.3367421875,1759.1999969482422,1058,02:37,126,126.0
694,4,biking,2015-07-15T07:26:36.000Z,11494.0,70.3724375,1121.2000226974487,837,02:43,120,120.0
695,4,biking,2016-08-11T13:25:05.000Z,9008.0,31.01669921875,1305.6000366210938,1181,04:50,0.0,0.0
696,4,biking,2015-07-08T08:04:26.000Z,5924.0,19.045689453125,1037.1998901367188,606,05:11,0.0,0.0
697,4,biking,2016-07-09T08:01:46.000Z,6244.0,21.63291015625,656.80029296875,804,04:48,125,125.0
698,4,biking,2015-03-07T10:19:41.000Z,9279.0,25.085869140625,1164.9999618530273,648,06:09,116,116.0
699,4,biking,2014-07-04T04:27:43.000Z,145.0,0.02921999931335449,0.0,1,22:42,0.0,0.0
700,4,biking,2014-06-28T04:29:10.000Z,147.0,0.007,0.0,0,50:00,0.0,0.0
701,4,biking,2015-05-27T08:31:07.000Z,5888.0,31.241140625,886.9998168945312,529,03:08,108,108.0
